1.175672905406204283e+00,1.187550405521029084e+00,1.201366490711187396e+00,1.269937247809198810e+00,1.293793722990228989e+00,1.317376633091693616e+00,1.346022419786953694e+00,1.403266710361509739e+00,1.462476921259988183e+00,1.511309548936409897e+00
9.186266582872897324e-01,9.177457783716950201e-01,9.827084589471811737e-01,1.009858497938023625e+00,1.079553872342542853e+00,1.117741280128101033e+00,1.204127274734329678e+00,1.265705555441356767e+00,1.348348738141234682e+00,1.433294068335480675e+00
7.360484984788564500e-01,7.833872544251407888e-01,8.091664259056318143e-01,7.789433321027888768e-01,8.719704803674563909e-01,9.203642184539094773e-01,1.007325940650668050e+00,1.108979415541921032e+00,1.185257627788998569e+00,1.325504542963535259e+00
6.044962508665029377e-01,6.224030722734011922e-01,6.582642752118256224e-01,6.924545987333471375e-01,7.644976229266196022e-01,7.757468418876649618e-01,8.318596731459939608e-01,9.755625121961011281e-01,1.082794323470644748e+00,1.253836297220284557e+00
5.358035200887613092e-01,5.368302012847491200e-01,5.708674351975009387e-01,6.206031053060615532e-01,6.734983224770829668e-01,7.172338018585729946e-01,7.636928073482018853e-01,8.926765032822518986e-01,9.900861811115447830e-01,1.135678343861506567e+00
3.432342314810538642e-01,3.441364938859585165e-01,3.731297394360597042e-01,3.906628831419770020e-01,4.250196589529977587e-01,4.720064717416442290e-01,5.083923590905959911e-01,5.841105163440396542e-01,7.020704315447290345e-01,9.002377871926533492e-01
2.381186556272034127e-01,2.517239543637081467e-01,2.572466738005212417e-01,2.957355442355155684e-01,3.046034598585209974e-01,3.370495015829086949e-01,3.706667974377292896e-01,4.129652554033350631e-01,4.844802954298100262e-01,6.226970564733305125e-01
2.133214177808286649e-01,2.177379794235418942e-01,2.322540403542839305e-01,2.498087420741268716e-01,2.493637062778619184e-01,2.756014851218175354e-01,3.228384172508471650e-01,3.487504143514780219e-01,4.240653540757999274e-01,5.525781871330539552e-01
1.884627317642634803e-01,2.149653069084466461e-01,2.108219650470703754e-01,2.139831442322295552e-01,2.436194048881808460e-01,2.596648021283678442e-01,2.847406300655078715e-01,3.262848983750888943e-01,3.778891888603352345e-01,4.854192969264096158e-01
1.749884901809025395e-01,1.983319001818807659e-01,2.073617030903593117e-01,2.103809181150211316e-01,2.073230567763604537e-01,2.329375268637771390e-01,2.688903276148136845e-01,2.885359582903481712e-01,3.445731382093670248e-01,4.553049621278011383e-01
